President,Date,Approve,Disapprove,Inaug,Days
Obama,6/11/2012,49,45,1/20/2009,1238
Obama,6/10/2012,50,44,1/20/2009,1237
Obama,6/9/2012,48,45,1/20/2009,1236
Obama,6/8/2012,47,45,1/20/2009,1235
Obama,6/7/2012,46,47,1/20/2009,1234
Obama,6/6/2012,45,48,1/20/2009,1233
Obama,6/5/2012,46,47,1/20/2009,1232
Obama,6/4/2012,46,46,1/20/2009,1231
Obama,6/3/2012,47,45,1/20/2009,1230
Obama,6/2/2012,46,47,1/20/2009,1229
Obama,6/1/2012,46,46,1/20/2009,1228
Obama,5/31/2012,45,47,1/20/2009,1227
Obama,5/30/2012,47,45,1/20/2009,1226
Obama,5/29/2012,47,46,1/20/2009,1225
Obama,5/27/2012,49,44,1/20/2009,1223
Obama,5/26/2012,48,45,1/20/2009,1222
Obama,5/25/2012,48,46,1/20/2009,1221
Obama,5/24/2012,47,47,1/20/2009,1220
Obama,5/23/2012,48,46,1/20/2009,1219
Obama,5/22/2012,47,47,1/20/2009,1218
Obama,5/21/2012,48,45,1/20/2009,1217
Obama,5/20/2012,48,46,1/20/2009,1216
Obama,5/19/2012,48,45,1/20/2009,1215
Obama,5/18/2012,46,47,1/20/2009,1214
Obama,5/17/2012,48,46,1/20/2009,1213
Obama,5/16/2012,47,47,1/20/2009,1212
Obama,5/15/2012,46,48,1/20/2009,1211
Obama,5/14/2012,45,48,1/20/2009,1210
Obama,5/13/2012,46,48,1/20/2009,1209
Obama,5/12/2012,46,47,1/20/2009,1208
Obama,5/11/2012,48,46,1/20/2009,1207
Obama,5/10/2012,49,45,1/20/2009,1206
Obama,5/9/2012,48,46,1/20/2009,1205
Obama,5/8/2012,47,46,1/20/2009,1204
Obama,5/7/2012,46,47,1/20/2009,1203
Obama,5/6/2012,47,47,1/20/2009,1202
Obama,5/5/2012,46,48,1/20/2009,1201
Obama,5/4/2012,48,46,1/20/2009,1200
Obama,5/3/2012,50,44,1/20/2009,1199
Obama,5/2/2012,51,43,1/20/2009,1198
Obama,5/1/2012,49,46,1/20/2009,1197
Obama,4/30/2012,48,47,1/20/2009,1196
Obama,4/29/2012,47,48,1/20/2009,1195
Obama,4/28/2012,48,45,1/20/2009,1194
Obama,4/27/2012,48,46,1/20/2009,1193
Obama,4/26/2012,49,44,1/20/2009,1192
Obama,4/24/2012,50,44,1/20/2009,1190
Obama,4/23/2012,50,44,1/20/2009,1189
Obama,4/22/2012,50,44,1/20/2009,1188
Obama,4/21/2012,47,45,1/20/2009,1187
Obama,4/20/2012,46,46,1/20/2009,1186
Obama,4/19/2012,46,46,1/20/2009,1185
Obama,4/18/2012,47,46,1/20/2009,1184
Obama,4/17/2012,47,47,1/20/2009,1183
Obama,4/16/2012,46,48,1/20/2009,1182
Obama,4/15/2012,45,48,1/20/2009,1181
Obama,4/14/2012,47,47,1/20/2009,1180
Obama,4/13/2012,48,46,1/20/2009,1179
Obama,4/12/2012,49,44,1/20/2009,1178
Obama,4/11/2012,48,44,1/20/2009,1177
Obama,4/10/2012,45,45,1/20/2009,1176
Obama,4/9/2012,44,46,1/20/2009,1175
Obama,4/7/2012,45,46,1/20/2009,1173
Obama,4/6/2012,47,46,1/20/2009,1172
Obama,4/5/2012,50,43,1/20/2009,1171
Obama,4/4/2012,49,46,1/20/2009,1170
Obama,4/3/2012,48,45,1/20/2009,1169
Obama,4/2/2012,48,44,1/20/2009,1168
Obama,4/1/2012,47,44,1/20/2009,1167
Obama,3/31/2012,46,45,1/20/2009,1166
Obama,3/30/2012,43,50,1/20/2009,1165
Obama,3/29/2012,44,47,1/20/2009,1164
Obama,3/28/2012,46,46,1/20/2009,1163
Obama,3/27/2012,48,44,1/20/2009,1162
Obama,3/26/2012,47,45,1/20/2009,1161
Obama,3/25/2012,46,45,1/20/2009,1160
Obama,3/24/2012,47,44,1/20/2009,1159
Obama,3/23/2012,48,44,1/20/2009,1158
Obama,3/22/2012,47,46,1/20/2009,1157
Obama,3/21/2012,46,47,1/20/2009,1156
Obama,3/20/2012,46,46,1/20/2009,1155
Obama,3/19/2012,49,44,1/20/2009,1154
Obama,3/18/2012,49,44,1/20/2009,1153
Obama,3/17/2012,46,47,1/20/2009,1152
Obama,3/16/2012,43,50,1/20/2009,1151
Obama,3/15/2012,44,50,1/20/2009,1150
Obama,3/14/2012,45,49,1/20/2009,1149
Obama,3/13/2012,48,45,1/20/2009,1148
Obama,3/12/2012,47,46,1/20/2009,1147
Obama,3/11/2012,49,43,1/20/2009,1146
Obama,3/10/2012,47,45,1/20/2009,1145
Obama,3/9/2012,48,44,1/20/2009,1144
Obama,3/8/2012,48,44,1/20/2009,1143
Obama,3/7/2012,48,44,1/20/2009,1142
Obama,3/6/2012,44,47,1/20/2009,1141
Obama,3/5/2012,43,48,1/20/2009,1140
Obama,3/4/2012,45,48,1/20/2009,1139
Obama,3/3/2012,48,46,1/20/2009,1138
Obama,3/2/2012,48,46,1/20/2009,1137
Obama,3/1/2012,47,48,1/20/2009,1136
Obama,2/29/2012,46,49,1/20/2009,1135
Obama,2/28/2012,45,50,1/20/2009,1134
Obama,2/27/2012,43,50,1/20/2009,1133
Obama,2/26/2012,45,47,1/20/2009,1132
Obama,2/25/2012,44,46,1/20/2009,1131
Obama,2/24/2012,45,46,1/20/2009,1130
Obama,2/23/2012,45,47,1/20/2009,1129
Obama,2/22/2012,45,48,1/20/2009,1128
Obama,2/21/2012,45,48,1/20/2009,1127
Obama,2/20/2012,44,48,1/20/2009,1126
Obama,2/19/2012,44,48,1/20/2009,1125
Obama,2/18/2012,46,47,1/20/2009,1124
Obama,2/17/2012,46,48,1/20/2009,1123
Obama,2/16/2012,46,48,1/20/2009,1122
Obama,2/15/2012,43,48,1/20/2009,1121
Obama,2/14/2012,45,45,1/20/2009,1120
Obama,2/13/2012,45,47,1/20/2009,1119
Obama,2/12/2012,46,47,1/20/2009,1118
Obama,2/11/2012,45,48,1/20/2009,1117
Obama,2/10/2012,48,46,1/20/2009,1116
Obama,2/9/2012,48,46,1/20/2009,1115
Obama,2/8/2012,49,45,1/20/2009,1114
Obama,2/7/2012,47,47,1/20/2009,1113
Obama,2/6/2012,46,48,1/20/2009,1112
Obama,2/3/2012,46,46,1/20/2009,1109
Obama,2/2/2012,45,48,1/20/2009,1108
Obama,2/1/2012,46,47,1/20/2009,1107
Obama,1/31/2012,44,49,1/20/2009,1106
Obama,1/30/2012,46,47,1/20/2009,1105
Obama,1/29/2012,46,47,1/20/2009,1104
Obama,1/28/2012,46,46,1/20/2009,1103
Obama,1/27/2012,46,47,1/20/2009,1102
Obama,1/26/2012,43,49,1/20/2009,1101
Obama,1/25/2012,44,49,1/20/2009,1100
Obama,1/24/2012,43,49,1/20/2009,1099
Obama,1/23/2012,44,47,1/20/2009,1098
Obama,1/22/2012,44,46,1/20/2009,1097
Obama,1/21/2012,44,46,1/20/2009,1096
Obama,1/20/2012,46,46,1/20/2009,1095
Obama,1/19/2012,45,46,1/20/2009,1094
Obama,1/18/2012,45,46,1/20/2009,1093
Obama,1/17/2012,45,46,1/20/2009,1092
Obama,1/16/2012,46,46,1/20/2009,1091
Obama,1/15/2012,46,47,1/20/2009,1090
Obama,1/14/2012,46,48,1/20/2009,1089
Obama,1/13/2012,45,48,1/20/2009,1088
Obama,1/12/2012,45,46,1/20/2009,1087
Obama,1/11/2012,43,48,1/20/2009,1086
Obama,1/10/2012,43,49,1/20/2009,1085
Obama,1/9/2012,42,50,1/20/2009,1084
Obama,1/8/2012,46,47,1/20/2009,1083
Obama,1/7/2012,45,46,1/20/2009,1082
Obama,1/6/2012,45,46,1/20/2009,1081
Obama,1/5/2012,45,46,1/20/2009,1080
Obama,1/4/2012,46,47,1/20/2009,1079
Obama,1/3/2012,47,46,1/20/2009,1078
Obama,1/2/2012,45,47,1/20/2009,1077
Obama,12/29/2011,43,48,1/20/2009,1073
Obama,12/28/2011,41,50,1/20/2009,1072
Obama,12/27/2011,44,48,1/20/2009,1071
Obama,12/26/2011,46,48,1/20/2009,1070
Obama,12/23/2011,47,45,1/20/2009,1067
Obama,12/22/2011,44,48,1/20/2009,1066
Obama,12/21/2011,43,48,1/20/2009,1065
Obama,12/20/2011,43,49,1/20/2009,1064
Obama,12/19/2011,43,50,1/20/2009,1063
Obama,12/18/2011,42,50,1/20/2009,1062
Obama,12/17/2011,42,51,1/20/2009,1061
Obama,12/15/2011,41,51,1/20/2009,1059
Obama,12/14/2011,42,50,1/20/2009,1058
Obama,12/13/2011,43,49,1/20/2009,1057
Obama,12/12/2011,45,48,1/20/2009,1056
Obama,12/11/2011,44,48,1/20/2009,1055
Obama,12/10/2011,43,50,1/20/2009,1054
Obama,12/9/2011,42,51,1/20/2009,1053
Obama,12/8/2011,42,51,1/20/2009,1052
Obama,12/7/2011,42,50,1/20/2009,1051
Obama,12/6/2011,41,51,1/20/2009,1050
Obama,12/5/2011,41,51,1/20/2009,1049
Obama,12/4/2011,43,49,1/20/2009,1048
Obama,12/3/2011,44,49,1/20/2009,1047
Obama,12/2/2011,41,51,1/20/2009,1046
Obama,12/1/2011,42,50,1/20/2009,1045
Obama,11/30/2011,42,50,1/20/2009,1044
Obama,11/29/2011,43,49,1/20/2009,1043
Obama,11/28/2011,43,49,1/20/2009,1042
Obama,11/27/2011,44,47,1/20/2009,1041
Obama,11/26/2011,44,48,1/20/2009,1040
Obama,11/25/2011,42,48,1/20/2009,1039
Obama,11/23/2011,41,51,1/20/2009,1037
Obama,11/22/2011,41,50,1/20/2009,1036
Obama,11/21/2011,43,50,1/20/2009,1035
Obama,11/20/2011,44,47,1/20/2009,1034
Obama,11/19/2011,45,47,1/20/2009,1033
Obama,11/18/2011,43,47,1/20/2009,1032
Obama,11/17/2011,41,49,1/20/2009,1031
Obama,11/16/2011,40,51,1/20/2009,1030
Obama,11/15/2011,42,50,1/20/2009,1029
Obama,11/14/2011,44,49,1/20/2009,1028
Obama,11/13/2011,43,49,1/20/2009,1027
Obama,11/12/2011,43,49,1/20/2009,1026
Obama,11/11/2011,42,49,1/20/2009,1025
Obama,11/10/2011,42,49,1/20/2009,1024
Obama,11/9/2011,42,47,1/20/2009,1023
Obama,11/8/2011,43,48,1/20/2009,1022
Obama,11/7/2011,44,48,1/20/2009,1021
Obama,11/6/2011,43,50,1/20/2009,1020
Obama,11/5/2011,42,50,1/20/2009,1019
Obama,11/4/2011,42,51,1/20/2009,1018
Obama,11/3/2011,42,50,1/20/2009,1017
Obama,11/2/2011,44,49,1/20/2009,1016
Obama,11/1/2011,45,48,1/20/2009,1015
Obama,10/30/2011,43,50,1/20/2009,1013
Obama,10/29/2011,43,50,1/20/2009,1012
Obama,10/28/2011,42,51,1/20/2009,1011
Obama,10/27/2011,43,49,1/20/2009,1010
Obama,10/26/2011,43,48,1/20/2009,1009
Obama,10/25/2011,42,50,1/20/2009,1008
Obama,10/24/2011,43,49,1/20/2009,1007
Obama,10/23/2011,42,50,1/20/2009,1006
Obama,10/22/2011,44,47,1/20/2009,1005
Obama,10/21/2011,43,49,1/20/2009,1004
Obama,10/20/2011,42,50,1/20/2009,1003
Obama,10/19/2011,39,54,1/20/2009,1002
Obama,10/18/2011,39,53,1/20/2009,1001
Obama,10/17/2011,38,54,1/20/2009,1000
Obama,10/16/2011,42,50,1/20/2009,999
Obama,10/15/2011,40,52,1/20/2009,998
Obama,10/14/2011,40,52,1/20/2009,997
Obama,10/13/2011,38,54,1/20/2009,996
Obama,10/12/2011,40,53,1/20/2009,995
Obama,10/11/2011,41,51,1/20/2009,994
Obama,10/10/2011,41,51,1/20/2009,993
Obama,10/9/2011,40,52,1/20/2009,992
Obama,10/8/2011,39,53,1/20/2009,991
Obama,10/7/2011,39,53,1/20/2009,990
Obama,10/6/2011,38,53,1/20/2009,989
Obama,10/5/2011,40,52,1/20/2009,988
Obama,10/4/2011,41,52,1/20/2009,987
Obama,10/3/2011,42,50,1/20/2009,986
Obama,10/2/2011,43,49,1/20/2009,985
Obama,10/1/2011,43,50,1/20/2009,984
Obama,9/30/2011,41,51,1/20/2009,983
Obama,9/29/2011,39,52,1/20/2009,982
Obama,9/28/2011,39,51,1/20/2009,981
Obama,9/27/2011,40,51,1/20/2009,980
Obama,9/26/2011,42,49,1/20/2009,979
Obama,9/25/2011,41,50,1/20/2009,978
Obama,9/24/2011,42,50,1/20/2009,977
Obama,9/23/2011,39,53,1/20/2009,976
Obama,9/22/2011,40,52,1/20/2009,975
Obama,9/21/2011,41,51,1/20/2009,974
Obama,9/20/2011,42,49,1/20/2009,973
Obama,9/19/2011,42,50,1/20/2009,972
Obama,9/18/2011,40,52,1/20/2009,971
Obama,9/17/2011,40,53,1/20/2009,970
Obama,9/16/2011,39,53,1/20/2009,969
Obama,9/15/2011,39,52,1/20/2009,968
Obama,9/14/2011,39,53,1/20/2009,967
Obama,9/13/2011,40,52,1/20/2009,966
Obama,9/12/2011,43,50,1/20/2009,965
Obama,9/11/2011,42,49,1/20/2009,964
Obama,9/10/2011,42,48,1/20/2009,963
Obama,9/9/2011,43,48,1/20/2009,962
Obama,9/8/2011,43,49,1/20/2009,961
Obama,9/7/2011,44,50,1/20/2009,960
Obama,9/6/2011,42,50,1/20/2009,959
Obama,9/4/2011,43,50,1/20/2009,957
Obama,9/3/2011,42,50,1/20/2009,956
Obama,9/2/2011,42,51,1/20/2009,955
Obama,9/1/2011,42,50,1/20/2009,954
Obama,8/31/2011,42,50,1/20/2009,953
Obama,8/30/2011,39,54,1/20/2009,952
Obama,8/29/2011,38,55,1/20/2009,951
Obama,8/27/2011,38,55,1/20/2009,949
Obama,8/26/2011,41,51,1/20/2009,948
Obama,8/25/2011,42,50,1/20/2009,947
Obama,8/24/2011,41,50,1/20/2009,946
Obama,8/23/2011,39,53,1/20/2009,945
Obama,8/22/2011,38,54,1/20/2009,944
Obama,8/21/2011,40,53,1/20/2009,943
Obama,8/20/2011,40,53,1/20/2009,942
Obama,8/19/2011,42,51,1/20/2009,941
Obama,8/18/2011,40,53,1/20/2009,940
Obama,8/17/2011,40,52,1/20/2009,939
Obama,8/16/2011,40,52,1/20/2009,938
Obama,8/15/2011,39,53,1/20/2009,937
Obama,8/14/2011,41,52,1/20/2009,936
Obama,8/13/2011,39,54,1/20/2009,935
Obama,8/12/2011,42,51,1/20/2009,934
Obama,8/11/2011,41,51,1/20/2009,933
Obama,8/10/2011,41,51,1/20/2009,932
Obama,8/9/2011,41,51,1/20/2009,931
Obama,8/8/2011,40,50,1/20/2009,930
Obama,8/7/2011,43,48,1/20/2009,929
Obama,8/6/2011,42,50,1/20/2009,928
Obama,8/5/2011,42,50,1/20/2009,927
Obama,8/4/2011,41,52,1/20/2009,926
Obama,8/3/2011,41,51,1/20/2009,925
Obama,8/2/2011,42,49,1/20/2009,924
Obama,8/1/2011,43,48,1/20/2009,923
Obama,7/31/2011,43,50,1/20/2009,922
Obama,7/30/2011,41,52,1/20/2009,921
Obama,7/29/2011,40,52,1/20/2009,920
Obama,7/28/2011,40,50,1/20/2009,919
Obama,7/27/2011,43,48,1/20/2009,918
Obama,7/26/2011,46,46,1/20/2009,917
Obama,7/25/2011,46,46,1/20/2009,916
Obama,7/24/2011,45,48,1/20/2009,915
Obama,7/23/2011,42,49,1/20/2009,914
Obama,7/22/2011,43,49,1/20/2009,913
Obama,7/21/2011,43,49,1/20/2009,912
Obama,7/20/2011,43,49,1/20/2009,911
Obama,7/19/2011,42,48,1/20/2009,910
Obama,7/18/2011,44,47,1/20/2009,909
Obama,7/17/2011,44,48,1/20/2009,908
Obama,7/16/2011,44,49,1/20/2009,907
Obama,7/15/2011,42,50,1/20/2009,906
Obama,7/14/2011,44,48,1/20/2009,905
Obama,7/13/2011,44,48,1/20/2009,904
Obama,7/12/2011,46,46,1/20/2009,903
Obama,7/11/2011,46,46,1/20/2009,902
Obama,7/10/2011,45,46,1/20/2009,901
Obama,7/9/2011,46,45,1/20/2009,900
Obama,7/8/2011,46,45,1/20/2009,899
Obama,7/7/2011,47,44,1/20/2009,898
Obama,7/6/2011,46,47,1/20/2009,897
Obama,7/5/2011,45,47,1/20/2009,896
Obama,7/3/2011,47,46,1/20/2009,894
Obama,7/2/2011,45,47,1/20/2009,893
Obama,7/1/2011,45,47,1/20/2009,892
Obama,6/30/2011,44,47,1/20/2009,891
Obama,6/29/2011,46,46,1/20/2009,890
Obama,6/28/2011,45,46,1/20/2009,889
Obama,6/27/2011,44,48,1/20/2009,888
Obama,6/26/2011,43,49,1/20/2009,887
Obama,6/25/2011,44,49,1/20/2009,886
Obama,6/24/2011,45,48,1/20/2009,885
Obama,6/23/2011,45,47,1/20/2009,884
Obama,6/22/2011,43,50,1/20/2009,883
Obama,6/21/2011,43,49,1/20/2009,882
Obama,6/20/2011,45,48,1/20/2009,881
Obama,6/19/2011,49,43,1/20/2009,880
Obama,6/18/2011,49,44,1/20/2009,879
Obama,6/17/2011,46,46,1/20/2009,878
Obama,6/16/2011,45,47,1/20/2009,877
Obama,6/15/2011,46,46,1/20/2009,876
Obama,6/14/2011,47,47,1/20/2009,875
Obama,6/13/2011,47,46,1/20/2009,874
Obama,6/12/2011,47,45,1/20/2009,873
Obama,6/11/2011,46,44,1/20/2009,872
Obama,6/10/2011,46,45,1/20/2009,871
Obama,6/9/2011,45,46,1/20/2009,870
Obama,6/8/2011,46,44,1/20/2009,869
Obama,6/7/2011,49,41,1/20/2009,868
Obama,6/6/2011,50,40,1/20/2009,867
Obama,6/5/2011,49,43,1/20/2009,866
Obama,6/4/2011,47,45,1/20/2009,865
Obama,6/3/2011,48,44,1/20/2009,864
Obama,6/2/2011,51,42,1/20/2009,863
Obama,6/1/2011,53,39,1/20/2009,862
Obama,5/31/2011,49,42,1/20/2009,861
Obama,5/29/2011,47,44,1/20/2009,859
Obama,5/28/2011,46,45,1/20/2009,858
Obama,5/27/2011,49,43,1/20/2009,857
Obama,5/26/2011,51,41,1/20/2009,856
Obama,5/25/2011,52,42,1/20/2009,855
Obama,5/24/2011,53,41,1/20/2009,854
Obama,5/23/2011,51,42,1/20/2009,853
Obama,5/22/2011,50,42,1/20/2009,852
Obama,5/21/2011,49,43,1/20/2009,851
Obama,5/20/2011,49,43,1/20/2009,850
Obama,5/19/2011,49,43,1/20/2009,849
Obama,5/18/2011,50,43,1/20/2009,848
Obama,5/17/2011,48,43,1/20/2009,847
Obama,5/16/2011,48,43,1/20/2009,846
Obama,5/15/2011,46,44,1/20/2009,845
Obama,5/14/2011,48,44,1/20/2009,844
Obama,5/13/2011,48,45,1/20/2009,843
Obama,5/12/2011,50,43,1/20/2009,842
Obama,5/11/2011,51,42,1/20/2009,841
Obama,5/10/2011,51,40,1/20/2009,840
Obama,5/9/2011,52,40,1/20/2009,839
Obama,5/8/2011,51,40,1/20/2009,838
Obama,5/7/2011,51,41,1/20/2009,837
Obama,5/6/2011,51,41,1/20/2009,836
Obama,5/5/2011,51,41,1/20/2009,835
Obama,5/4/2011,52,40,1/20/2009,834
Obama,5/3/2011,50,42,1/20/2009,833
Obama,5/2/2011,47,44,1/20/2009,832
Obama,5/1/2011,46,45,1/20/2009,831
Obama,4/30/2011,46,46,1/20/2009,830
Obama,4/29/2011,45,47,1/20/2009,829
Obama,4/28/2011,43,49,1/20/2009,828
Obama,4/27/2011,42,49,1/20/2009,827
Obama,4/26/2011,43,48,1/20/2009,826
Obama,4/25/2011,44,47,1/20/2009,825
Obama,4/23/2011,44,46,1/20/2009,823
Obama,4/22/2011,44,47,1/20/2009,822
Obama,4/21/2011,44,47,1/20/2009,821
Obama,4/20/2011,43,49,1/20/2009,820
Obama,4/19/2011,42,49,1/20/2009,819
Obama,4/18/2011,44,48,1/20/2009,818
Obama,4/17/2011,44,47,1/20/2009,817
Obama,4/16/2011,44,47,1/20/2009,816
Obama,4/15/2011,41,49,1/20/2009,815
Obama,4/14/2011,41,50,1/20/2009,814
Obama,4/13/2011,42,50,1/20/2009,813
Obama,4/12/2011,44,48,1/20/2009,812
Obama,4/11/2011,46,46,1/20/2009,811
Obama,4/10/2011,45,46,1/20/2009,810
Obama,4/9/2011,45,46,1/20/2009,809
Obama,4/8/2011,44,47,1/20/2009,808
Obama,4/7/2011,45,47,1/20/2009,807
Obama,4/6/2011,45,47,1/20/2009,806
Obama,4/5/2011,45,45,1/20/2009,805
Obama,4/4/2011,46,45,1/20/2009,804
Obama,4/3/2011,46,45,1/20/2009,803
Obama,4/2/2011,46,46,1/20/2009,802
Obama,4/1/2011,46,45,1/20/2009,801
Obama,3/31/2011,47,44,1/20/2009,800
Obama,3/30/2011,49,43,1/20/2009,799
Obama,3/29/2011,49,44,1/20/2009,798
Obama,3/28/2011,48,45,1/20/2009,797
Obama,3/27/2011,45,48,1/20/2009,796
Obama,3/26/2011,46,46,1/20/2009,795
Obama,3/25/2011,47,46,1/20/2009,794
Obama,3/24/2011,46,46,1/20/2009,793
Obama,3/23/2011,45,46,1/20/2009,792
Obama,3/22/2011,45,46,1/20/2009,791
Obama,3/21/2011,44,46,1/20/2009,790
Obama,3/20/2011,46,44,1/20/2009,789
Obama,3/19/2011,46,45,1/20/2009,788
Obama,3/18/2011,49,43,1/20/2009,787
Obama,3/17/2011,51,42,1/20/2009,786
Obama,3/16/2011,50,43,1/20/2009,785
Obama,3/15/2011,48,44,1/20/2009,784
Obama,3/13/2011,46,44,1/20/2009,782
Obama,3/12/2011,46,45,1/20/2009,781
Obama,3/11/2011,49,43,1/20/2009,780
Obama,3/10/2011,47,45,1/20/2009,779
Obama,3/9/2011,47,45,1/20/2009,778
Obama,3/8/2011,45,48,1/20/2009,777
Obama,3/7/2011,46,46,1/20/2009,776
Obama,3/6/2011,47,45,1/20/2009,775
Obama,3/5/2011,47,45,1/20/2009,774
Obama,3/4/2011,47,44,1/20/2009,773
Obama,3/3/2011,45,46,1/20/2009,772
Obama,3/2/2011,46,47,1/20/2009,771
Obama,3/1/2011,45,46,1/20/2009,770
Obama,2/28/2011,45,46,1/20/2009,769
Obama,2/27/2011,47,44,1/20/2009,768
Obama,2/26/2011,49,44,1/20/2009,767
Obama,2/25/2011,50,42,1/20/2009,766
Obama,2/24/2011,48,44,1/20/2009,765
Obama,2/23/2011,46,46,1/20/2009,764
Obama,2/22/2011,47,45,1/20/2009,763
Obama,2/21/2011,46,45,1/20/2009,762
Obama,2/20/2011,48,43,1/20/2009,761
Obama,2/19/2011,48,44,1/20/2009,760
Obama,2/18/2011,51,42,1/20/2009,759
Obama,2/17/2011,49,43,1/20/2009,758
Obama,2/16/2011,48,43,1/20/2009,757
Obama,2/15/2011,46,46,1/20/2009,756
Obama,2/14/2011,48,44,1/20/2009,755
Obama,2/13/2011,49,43,1/20/2009,754
Obama,2/12/2011,49,42,1/20/2009,753
Obama,2/11/2011,48,44,1/20/2009,752
Obama,2/10/2011,47,44,1/20/2009,751
Obama,2/9/2011,48,44,1/20/2009,750
Obama,2/8/2011,47,44,1/20/2009,749
Obama,2/7/2011,46,45,1/20/2009,748
Obama,2/5/2011,46,45,1/20/2009,746
Obama,2/4/2011,45,47,1/20/2009,745
Obama,2/3/2011,46,46,1/20/2009,744
Obama,2/2/2011,48,45,1/20/2009,743
Obama,2/1/2011,50,42,1/20/2009,742
Obama,1/31/2011,50,41,1/20/2009,741
Obama,1/30/2011,50,42,1/20/2009,740
Obama,1/29/2011,50,41,1/20/2009,739
Obama,1/28/2011,50,41,1/20/2009,738
Obama,1/27/2011,49,41,1/20/2009,737
Obama,1/26/2011,49,42,1/20/2009,736
Obama,1/25/2011,49,43,1/20/2009,735
Obama,1/24/2011,50,42,1/20/2009,734
Obama,1/23/2011,50,42,1/20/2009,733
Obama,1/22/2011,49,42,1/20/2009,732
Obama,1/21/2011,51,41,1/20/2009,731
Obama,1/20/2011,50,42,1/20/2009,730
Obama,1/19/2011,51,42,1/20/2009,729
Obama,1/18/2011,49,43,1/20/2009,728
Obama,1/17/2011,50,42,1/20/2009,727
Obama,1/16/2011,48,42,1/20/2009,726
Obama,1/15/2011,49,42,1/20/2009,725
Obama,1/14/2011,49,43,1/20/2009,724
Obama,1/13/2011,49,43,1/20/2009,723
Obama,1/12/2011,48,45,1/20/2009,722
Obama,1/11/2011,48,44,1/20/2009,721
Obama,1/9/2011,49,43,1/20/2009,719
Obama,1/8/2011,48,43,1/20/2009,718
Obama,1/7/2011,48,46,1/20/2009,717
Obama,1/6/2011,46,48,1/20/2009,716
Obama,1/5/2011,48,46,1/20/2009,715
Obama,1/4/2011,49,45,1/20/2009,714
Obama,1/3/2011,50,43,1/20/2009,713
Obama,1/2/2011,50,42,1/20/2009,712
Obama,12/29/2010,47,45,1/20/2009,708
Obama,12/28/2010,47,46,1/20/2009,707
Obama,12/27/2010,45,48,1/20/2009,706
Obama,12/26/2010,46,46,1/20/2009,705
Obama,12/23/2010,48,45,1/20/2009,702
Obama,12/22/2010,49,45,1/20/2009,701
Obama,12/20/2010,46,48,1/20/2009,699
Obama,12/19/2010,46,45,1/20/2009,698
Obama,12/18/2010,46,46,1/20/2009,697
Obama,12/17/2010,46,45,1/20/2009,696
Obama,12/16/2010,45,48,1/20/2009,695
Obama,12/15/2010,45,46,1/20/2009,694
Obama,12/14/2010,45,47,1/20/2009,693
Obama,12/13/2010,46,45,1/20/2009,692
Obama,12/12/2010,45,49,1/20/2009,691
Obama,12/11/2010,46,47,1/20/2009,690
Obama,12/10/2010,43,49,1/20/2009,689
Obama,12/9/2010,45,47,1/20/2009,688
Obama,12/7/2010,43,48,1/20/2009,686
Obama,12/6/2010,46,47,1/20/2009,685
Obama,12/5/2010,47,45,1/20/2009,684
Obama,12/4/2010,48,43,1/20/2009,683
Obama,12/3/2010,47,44,1/20/2009,682
Obama,12/2/2010,45,47,1/20/2009,681
Obama,12/1/2010,45,47,1/20/2009,680
Obama,11/29/2010,47,45,1/20/2009,678
Obama,11/28/2010,46,46,1/20/2009,677
Obama,11/27/2010,45,47,1/20/2009,676
Obama,11/26/2010,44,48,1/20/2009,675
Obama,11/24/2010,44,48,1/20/2009,673
Obama,11/23/2010,44,47,1/20/2009,672
Obama,11/22/2010,46,46,1/20/2009,671
Obama,11/21/2010,47,46,1/20/2009,670
Obama,11/20/2010,46,47,1/20/2009,669
Obama,11/19/2010,45,48,1/20/2009,668
Obama,11/17/2010,46,47,1/20/2009,666
Obama,11/16/2010,48,45,1/20/2009,665
Obama,11/15/2010,48,45,1/20/2009,664
Obama,11/14/2010,45,47,1/20/2009,663
Obama,11/13/2010,43,49,1/20/2009,662
Obama,11/12/2010,42,49,1/20/2009,661
Obama,11/11/2010,43,49,1/20/2009,660
Obama,11/10/2010,44,48,1/20/2009,659
Obama,11/9/2010,44,48,1/20/2009,658
Obama,11/8/2010,46,46,1/20/2009,657
Obama,11/7/2010,47,46,1/20/2009,656
Obama,11/6/2010,47,45,1/20/2009,655
Obama,11/5/2010,45,47,1/20/2009,654
Obama,11/4/2010,44,48,1/20/2009,653
Obama,11/3/2010,44,49,1/20/2009,652
Obama,11/2/2010,43,49,1/20/2009,651
Obama,11/1/2010,44,48,1/20/2009,650
Obama,10/31/2010,45,47,1/20/2009,649
Obama,10/30/2010,47,47,1/20/2009,648
Obama,10/29/2010,46,48,1/20/2009,647
Obama,10/28/2010,46,48,1/20/2009,646
Obama,10/27/2010,44,49,1/20/2009,645
Obama,10/26/2010,44,48,1/20/2009,644
Obama,10/25/2010,43,49,1/20/2009,643
Obama,10/24/2010,43,48,1/20/2009,642
Obama,10/23/2010,41,50,1/20/2009,641
Obama,10/22/2010,43,48,1/20/2009,640
Obama,10/21/2010,42,50,1/20/2009,639
Obama,10/20/2010,46,46,1/20/2009,638
Obama,10/19/2010,46,46,1/20/2009,637
Obama,10/18/2010,48,44,1/20/2009,636
